id,name,country,primary_subfield,total_publications,Artificial Intelligence,Computational Theory and Mathematics,Computer Graphics and Computer-Aided Design,Computer Networks and Communications,Computer Science Applications,Computer Vision and Pattern Recognition,Hardware and Architecture,Human-Computer Interaction,Information Systems,Signal Processing,Software
A5031738226,Wilson Castello Branco Neto,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5043539621,Antonella Maria das Chagas Sousa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020678352,Edson Keyso de Miranda Kubo,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5012126956,Almir Martins Vieira,BR,Information Systems,2,0,0,0,0,1,0,0,0,1,0,0
A5018026548,Eduardo de Camargo Oliva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020782416,Raquel da Silva Pereira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5048691666,João Carlos Marques,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5070681790,João Carlos Damasceno Lima,BR,Artificial Intelligence,17,6,0,0,1,0,6,1,0,3,0,0
A5069611876,Márcia Keske‐Soares,BR,Artificial Intelligence,3,2,0,0,0,0,0,0,0,1,0,0
A5030755372,Fabrício Rubin,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098580772,Raquel Wilken,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098447776,Emanuelle Pereira de Oliveira Corrêa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5031155519,Leonora de Oliveira Rocha,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5101378286,Aldemiro Dantas Mendes,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5103004008,Jakeline Farias Souza,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5114175776,J F T Callado,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5098447925,L M C Ibrahim,,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5009334509,Roberto Dezan Vicente,BR,Computer Vision and Pattern Recognition,2,1,0,0,0,0,1,0,0,0,0,0
A5022441096,Ricardo Santos,BR,Computer Vision and Pattern Recognition,2,0,0,0,0,0,2,0,0,0,0,0
A5086811845,Ricardo C. L. F. Oliveira,BR,Computer Networks and Communications,7,1,2,0,3,0,1,0,0,0,0,0
A5114161233,Paulo Mariano,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5083512493,Charles Tim Batista Garrocho,BR,Information Systems,13,0,0,0,4,0,0,0,0,9,0,0
A5007189222,Carlos Frederico Marcelo da Cunha Cavalcanti,BR,Information Systems,9,0,0,0,1,0,0,0,0,8,0,0
A5098009222,Eliane Schreiber,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098674855,Julio De Melo Cavestro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098674856,Fabrícia Pinheiro Franco,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098674857,Júlia Cássia Ribeiro Garbocci,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101355420,Maria do Socorro Pereira dos Santos,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5101355072,Juvan da Cunha Ferreira,,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5029061308,Marllos E. F. Fernandes,BR,Artificial Intelligence,3,3,0,0,0,0,0,0,0,0,0,0
A5022415203,Emanuel F. de Lima,BR,Artificial Intelligence,4,4,0,0,0,0,0,0,0,0,0,0
A5022452183,L. K. Castelano,BR,Artificial Intelligence,6,6,0,0,0,0,0,0,0,0,0,0
A5092888217,William R. Duran,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5074980891,Vinícius Rezende Carvalho,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5000657535,Aria Fallah,US,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5044141636,Terrence J. Sejnowski,US,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5001259434,Lindy Comstock,US,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5035541080,Claudia Lainscsek,US,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5028496684,BRENO FIGUEIREDO MAIA,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5102666978,Felipe José Silva e Silva,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5114162172,Fernando Costa da Cruz,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5002974709,FILIPE DE ALMEIDA NORONHA,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5086220959,HÁLISSON FERREIRA FREITAS FILHO,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5077271448,ISABELLA TAVARES MOURA,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5034932133,Emerson André Negrão do Nascimento,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5089639220,Evelyn Teixeira Borges,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5002324278,Waltair Maria Martins Pereira,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5078666795,Adilson Simonis,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5071445961,Juliana Aguiar Santana Benevides,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5064607529,Aluísio Gomes da Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5008250737,Gisele Caldas Alexandre,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5084043364,Eliana Rosa da Fonseca,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5058575608,Vinícius Rodrigues Assunção,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5057189291,Gabriella Lima Chagas Reis Batista,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5111140477,Ismael Fernandes de Oliveira Neto,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5080577634,Isabella Lima Chagas Reis Batista,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5059108281,Kevyn Swhants dos Santos Ribeiro,BR,Computer Vision and Pattern Recognition,5,0,0,0,0,0,5,0,0,0,0,0
A5022098433,Marcelo Bernardes Vieira,BR,Computer Vision and Pattern Recognition,20,1,0,2,0,0,17,0,0,0,0,0
A5084245391,Marcelo Caniato Renhe,BR,Computer Graphics and Computer-Aided Design,3,0,0,2,0,0,1,0,0,0,0,0
A5068263812,João Paulo Navarro,BR,Computer Vision and Pattern Recognition,4,0,0,0,0,0,4,0,0,0,0,0
A5112479460,Artur de Oliveira da Rocha Franco,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5040702221,Windson Viana,BR,Computer Vision and Pattern Recognition,53,4,0,0,6,5,17,0,2,16,2,1
A5021788425,José Gilvan Rodrigues Maia,BR,Artificial Intelligence,21,7,0,1,2,0,4,0,2,2,3,0
A5059491225,Miguel Castro,BR,Artificial Intelligence,13,8,0,0,1,0,2,0,0,2,0,0
A5098684698,Pabline Souza Teodoro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5004243378,Ronney Jorge de Souza Raimundo,BR,Information Systems,3,0,0,0,0,0,0,0,0,3,0,0
A5047910251,Rodrigo Siqueira de França,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5114099589,Júlio César Soares Barros,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5102620657,Antonia Cardoso Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5102691858,Aimê Cândida Rocha,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5104303111,João Mario Berto dos Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5102677898,Carlos Hyago Sousa Marques,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098684871,Hermann Silva Brito Lima Buarque de Gusmão,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5111199211,Alvaro Jorge Alves Cabral Júnior,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5093631646,João Victor Laurindo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5104303110,Matheus Ramos de Barros,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5102691857,Raimundo De Castro Azevedo Neto,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5111199210,Maria Eduarda Santos Gama,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5102667099,M. Rebelo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5108944142,Samela da Silva Oliveira,PR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5093004810,Thierry de Lima Almeida Reis,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5106423028,Beatriz Terto de Lima,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020908058,Bárbara Costa da Silva,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5103991084,Thulio Amorim,BR,Computer Vision and Pattern Recognition,5,1,0,0,1,0,3,0,0,0,0,0
A5064505240,Tiago Nascimento,BR,Computer Vision and Pattern Recognition,22,3,0,0,7,0,10,2,0,0,0,0
A5050384013,Akash Chaudhary,CZ,Computer Vision and Pattern Recognition,2,0,0,0,0,0,2,0,0,0,0,0
A5030274190,Eliseo Ferrante,AE,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5004992661,Martin Saska,CZ,Computer Vision and Pattern Recognition,6,0,0,0,1,0,5,0,0,0,0,0
A5037203764,Isis Bender,BR,Signal Processing,4,0,0,0,0,0,0,0,0,0,4,0
A5089032014,Gustavo Rehbein,BR,Signal Processing,2,0,0,0,0,0,0,0,0,0,2,0
A5092951764,Matheus Santiago Vieira,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5079181508,André Silva Tavares,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5083637223,Rogério Uagoda,,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5066582979,Pedro Assunção,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5070473872,Alcione Oliveira de Souza,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5043804350,Karina Silveira de Almeida Hammerschmidt,BR,Information Systems,10,0,0,0,0,0,0,0,0,10,0,0
A5006604347,Alessandra Amaral Schwanke,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5090201640,Neidamar Pedrini Arias Fugaça,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5001205726,Zilma Müller,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5018264399,Valéria Cristina Lopes Gallo,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5084133957,Bruna Tres Grzybowski,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098710516,Juliane Nascimento Ribas Miranda,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098710517,Diego Rodrigo Torrico Carrasco,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5104308980,Tais Martins,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5104027744,Alexandre Raphael Cabral,BR,Artificial Intelligence,5,5,0,0,0,0,0,0,0,0,0,0
A5114165744,Marco A. da Costa,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5015120783,Leandro Turra Oliveira,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5022238226,Simon Hector,DE,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5011543051,Armin Zeh,DE,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5103125374,Maximiliano Martins,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5113221478,Pablo Moura,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5100691120,Marco Silva,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5042125190,Liliani P.T. Nazareth,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5044718433,Luiz C. da Silva,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5003255744,Lucas Eustáquio Dias Amorim,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5019437241,Rogerio Kwitko-Ribeiro,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5113221476,Glorimar D.S. Araújo,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5098722561,Victor A.D. Baeta,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5113221477,Tales de C. Lemos,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5101362732,João V.E. Porto,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5102672962,Nelson F. Ribeiro,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5111206628,Maria L.F. Soares,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5098710649,Gustavo D. Waughan,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5098722564,Viviane Nunes Freires Fernandes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098722565,Maira Tiyomi Sacata Tongu Nazima,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5017205378,Francineide Pereira da Silva Pena,BR,Information Systems,4,0,0,0,0,0,0,0,0,4,0,0
A5098722566,Maria Izabel Côrtes Volpe,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5091472202,Mayla Rosa Guimarães,BR,Information Systems,4,0,0,0,0,0,0,0,0,4,0,0
A5042391842,Marêssa Barbosa Martins,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5040728934,Debajyoti Choudhuri,IN,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5041591153,Leandro S. Tavares,BR,Computational Theory and Mathematics,4,0,4,0,0,0,0,0,0,0,0,0
A5031333422,Dušan Repovš,SI,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5089513693,Arthur M. Krause,BR,Hardware and Architecture,7,0,0,0,1,0,0,5,0,1,0,0
A5061625020,Michele Urrutia-Heinz,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5041222007,Angélica Conceição Dias Miranda,BR,Information Systems,12,0,0,0,0,1,0,0,0,11,0,0
A5094231102,Orledys María de Jesús López-Caldera,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098711569,Thamiris Iara Sousa Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5033659458,Cíntia Gomes Pacheco,BR,Information Systems,3,0,0,0,0,0,0,0,0,3,0,0
A5022195434,Nísia Trindade Lima,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5110277313,Yong Ching Lim,SG,Signal Processing,2,0,0,0,0,0,1,0,0,0,1,0
A5101619631,Zhiyou Wu,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5028602831,Qinglai Liu,SG,Signal Processing,2,0,0,0,0,0,1,0,0,0,1,0
A5006752877,T. Saramäki,FI,Signal Processing,2,0,0,0,0,0,1,0,0,0,1,0
A5072408493,Fernanda Carolina de Araújo Ifanger,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5013623398,Lucas Catib de Laurentiis,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5057443186,Sérgio Salomão Shecaira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5015837199,André Alves,BR,Computational Theory and Mathematics,3,0,2,0,0,0,1,0,0,0,0,0
A5113251943,Maria das Graças de Aguiar Damasceno,,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5113271267,Andreza de Oliveira Franco Santos,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5002190486,Everton Marques da Silva,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5109733024,Jamir Adolfo Corrêa,ES,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5085303871,Rivaldo Ferreira da Silva,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5109721885,Vivian Larrea,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5092581642,Daniel Nowak Assis,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5103076684,Marcelo Alves dos Santos,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5006938380,Bruno Washington Nichols,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5114166152,Ana Clara de Gouvêa Fernandes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5062729301,Everardo M. Carneiro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5038172142,Leandro Gomes,FR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5100593694,Paulo Henrique dos Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5038908384,José Elenilson Cruz,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5051943633,Daniel Soares de Souza,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5002983739,Cassiomar Rodrigues Lopes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5029014294,Paulo Roberto Barbosa,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5113337414,Luciana Merolin Vieira Machado,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5037597976,Marcilene Muniz Monteiro,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5004107725,Gabriel Antônio Ogaya Joerke,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101733730,Daniela Ribeiro dos Santos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5004435535,Valmir Messias de Moura Fé,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5113222808,Miguel Ferreira Lima,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5069857551,Arlys Jerônimo de Oliveira Lima Lino Carneiro,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020042175,Deivid Guareschi Fagundes,,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5102673688,Eloy Pereira Lemos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098733907,Lucas Pereira Gandra,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5016733444,Adélcio Machado dos Santos,BR,Information Systems,4,0,0,0,0,0,0,0,0,4,0,0
A5101723305,Lucas C. F. Ferreira,BR,Computational Theory and Mathematics,2,0,2,0,0,0,0,0,0,0,0,0
A5081090718,Wender S. Lagoin,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5098736753,Larissa Mendonça Mota,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098736754,Ana Paula da Costa Marcelino,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098736755,Elizangela Aparecida Miranda Leite,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5053288362,Ernesto Alexandre Tacconi Neto,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098736756,Arilene Lucena de Medeiros,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5056097314,Marli de Fátima Ferraz da Silva Tacconi,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098736956,Ana Paula Costa Trajano,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098736957,Ana Carolina Pereira Matos,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098736958,Kennely Giovana Fernandes Guedes,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5035853460,Leonardo Baldaçara,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5049281429,Raquel Prudente de Carvalho Baldaçara,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5027572258,André Luiz Firmino Alves,BR,Artificial Intelligence,8,5,0,0,0,0,0,0,0,3,0,0
A5113223281,Clecio B. M. Araujo,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5014857726,Camilla Fonseca,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5098737797,Maria Nicos Alain Pasaylo,US,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5098737798,Nour Kawni,PS,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5098737799,Bethlehem Megabiaw Tassew,CN,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5098737804,Gisela M. Q. M. Archela,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101815373,Ana C. V. de Melo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5091490731,Vagner Luiz Gava,BR,Information Systems,7,3,0,0,1,0,0,0,0,3,0,0
A5095879165,Marcio Veronez,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5076389507,Ivonei Freitas da Silva,BR,Information Systems,6,1,0,0,2,0,0,0,0,3,0,0
A5027315147,Victor Francisco Araya Santander,BR,Information Systems,12,3,0,0,4,0,0,0,0,5,0,0
A5047448106,Elder Elisandro Schemberger,BR,Artificial Intelligence,4,2,0,0,1,0,0,0,0,1,0,0
A5077163652,Marina Luísa de Souza Carrasco Vieira,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5092244468,Marina De Lara,BR,Computer Networks and Communications,2,0,0,0,1,0,0,0,1,0,0,0
A5060256663,Marcelo Eduardo Pellenz,BR,Computer Networks and Communications,19,0,0,0,19,0,0,0,0,0,0,0
A5057758223,Mauricio Biczkowski,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5050806170,Marcos Alberto Mochinski,BR,Computer Networks and Communications,3,1,0,0,1,0,0,0,0,1,0,0
A5060061828,Edgard Jamhour,BR,Computer Networks and Communications,8,0,0,0,8,0,0,0,0,0,0,0
A5058533983,Voldi Costa Zambenedetti,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5060237460,Jorge A. Ricardo,BR,Computer Vision and Pattern Recognition,3,0,0,0,0,0,3,0,0,0,0,0
A5070262330,João Filipe Silva,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5035021973,Davi Antônio dos Santos,BR,Computer Vision and Pattern Recognition,9,0,0,0,4,0,5,0,0,0,0,0
A5034833610,Robert Krahn,DE,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5111208268,Nikson Kanti Paul,DE,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5008366952,Franz Gregor,DE,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5045846189,Do Le Quoc,DE,Artificial Intelligence,3,2,0,0,0,0,0,0,0,1,0,0
A5109722456,André Martin,DE,Information Systems,3,1,0,0,0,0,0,0,0,2,0,0
A5029523970,Christof Fetzer,DE,Information Systems,17,6,0,0,2,0,0,0,0,7,2,0
A5039656085,Antonio Henrique Barroso do Vale Filho,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5032613407,Antônio Marcos Vinícius Macêdo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098752874,Anna Caroline Valladao Athayde Mello Fitaroni,IT,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5093897699,Arthur Valladão Athayde Mello Fitaroni,IT,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5035661361,Bruna de Almeida Freixedelo,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101703288,Francisco Demontiêr Gomes Linhares Filho,IT,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5031443426,Ianca Macêdo Costa,BR,Information Systems,2,0,0,0,0,0,0,0,0,2,0,0
A5015786554,Lídia de Sousa,IT,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098752875,Maurício Catunda Pinheiro Jucá,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5115045220,Maria Eduarda Araujo de Freitas,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5075068777,Marcelo Bonfim Jacó de Oliveira,IT,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5031153959,Paula Villena Teixeira Santos Silva,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098752871,Rafaela Castro Pamplona,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098752872,Renan Melo de Albuquerque,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5095913621,Rui Maia Nobre Silveira,IT,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5098752873,Stella Mathias Ciarlini,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5041319529,Vitoria Hellen Silva Mendonça,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5035852380,Andrea Marino,IT,Signal Processing,3,0,1,0,1,0,0,0,0,0,1,0
A5083985451,Aurislânia Pereira,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5049724662,Carla Bezerra,BR,Information Systems,64,13,0,0,4,5,1,0,1,38,0,2
A5064568279,Emanuel Ferreira Coutinho,BR,Information Systems,72,8,0,0,13,5,2,0,1,41,1,1
A5101625418,Thiago M. R. Ribeiro,BR,Artificial Intelligence,2,1,0,0,0,0,0,0,0,1,0,0
A5026576007,Maíra Gatti de Bayser,BR,Artificial Intelligence,5,5,0,0,0,0,0,0,0,0,0,0
A5055021967,Francisco Victor da Silva Pinheiro,BR,Information Systems,5,2,0,0,0,0,0,0,0,3,0,0
A5101609561,Maria Silva,BR,Artificial Intelligence,2,1,0,0,0,0,0,0,0,1,0,0
A5064202370,Reuben Honório Fernandes,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5054721771,Manoel Limeira de Lima Júnior,BR,Information Systems,9,1,0,0,0,0,0,0,0,8,0,0
A5102810622,Mariana Batista Oliveira,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5005500028,Alfredo Goldman,BR,Information Systems,50,1,0,0,17,1,2,10,0,19,0,0
A5081439231,Joseph W. Yoder,US,Information Systems,4,1,0,0,1,0,0,0,0,2,0,0
A5098770130,Augusto Braz De Sousa,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5111209287,Izaias Pessoa Neto,BR,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101621763,Marcos Oliveira,BR,Artificial Intelligence,8,3,0,0,0,0,1,0,0,0,2,2
A5014947704,Monalisa Fagundes Oliveira,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5075219274,Gerson Geraldo H. Cavalheiro,BR,Computer Networks and Communications,29,0,0,0,10,2,1,7,0,6,3,0
